Node_ID,Music,Movies,Politics
63272,0.42,0.99,0.99
63286,0.22,0.99,0.01
63164,0.01,0.01,0.01
63288,0.56,0.01,0.99
63289,0.99,0.99,0.01
63275,0.46,0.48,0.01
63278,0.22,0.68,0.01
63376,0.58,0.86,0.01
63378,0.66,0.99,0.01
63283,0.01,0.01,0.01
63366,0.88,0.99,0.99
63292,0.16,0.18,0.01
63368,0.01,0.01,0.01
63264,0.84,0.99,0.99
63266,0.24,0.88,0.01
63372,0.74,0.86,0.01
63267,0.01,0.01,0.01
63268,0.01,0.01,0.01
63269,0.01,0.01,0.01
63386,0.99,0.99,0.01
63454,0.36,0.12,0.01
63466,0.22,0.99,0.99
63468,0.99,0.99,0.01
63375,0.99,0.8,0.01
63462,0.42,0.86,0.01
63312,0.01,0.01,0.99
63648,0.99,0.52,0.01
63651,0.28,0.01,0.01
63721,0.99,0.99,0.01
63656,0.86,0.99,0.99
63659,0.6,0.74,0.01
63644,0.22,0.99,0.99
63948,0.98,0.99,0.01
63949,0.38,0.99,0.01
63940,0.99,0.99,0.01
63942,0.99,0.99,0.01
64069,0.99,0.01,0.01
63944,0.38,0.66,0.01
63900,0.01,0.01,0.01
64071,0.58,0.94,0.01
64072,0.01,0.01,0.01
63945,0.01,0.01,0.01
63952,0.52,0.62,0.99
64073,0.01,0.01,0.01
64127,0.58,0.99,0.01
64128,0.98,0.99,0.99
64141,0.06,0.44,0.01
64129,0.99,0.99,0.01
64142,0.01,0.01,0.01
63981,0.2,0.42,0.99
64131,0.1,0.2,0.01
64057,0.1,0.22,0.01
64060,0.24,0.99,0.01
64144,0.94,0.68,0.01
64133,0.74,0.99,0.01
64061,0.01,0.01,0.01
64134,0.99,0.99,0.01
64062,0.5,0.58,0.01
64063,0.01,0.01,0.01
63987,0.82,0.7,0.01
63989,0.4,0.26,0.01
64277,0.01,0.01,0.01
64238,0.96,0.99,0.01
64151,0.99,0.99,0.01
64241,0.01,0.01,0.01
64283,0.01,0.01,0.01
64284,0.99,0.99,0.01
64243,0.01,0.26,0.01
64065,0.54,0.68,0.01
64275,0.01,0.01,0.01
64286,0.01,0.01,0.99
64414,0.01,0.01,0.01
64418,0.01,0.01,0.99
64345,0.01,0.01,0.01
64420,0.38,0.56,0.01
64423,0.01,0.01,0.01
64327,0.99,0.99,0.01
64424,0.01,0.01,0.01
64316,0.99,0.99,0.01
64403,0.01,0.01,0.01
64409,0.68,0.01,0.01
64520,0.99,0.82,0.01
64480,0.99,0.99,0.99
64522,0.5,0.64,0.01
64361,0.01,0.01,0.01
64524,0.01,0.01,0.01
64564,0.01,0.01,0.01
64526,0.01,0.01,0.01
64527,0.01,0.01,0.01
64331,0.99,0.82,0.01
64528,0.2,0.99,0.01
64332,0.01,0.01,0.01
64529,0.12,0.01,0.01
64541,0.01,0.01,0.01
64565,0.66,0.86,0.01
64641,0.1,0.6,0.01
64566,0.46,0.99,0.01
64596,0.99,0.99,0.01
64569,0.01,0.01,0.01
64642,0.01,0.01,0.01
64572,0.01,0.01,0.01
64646,0.7,0.99,0.01
64715,0.01,0.01,0.01
64756,0.56,0.6,0.01
64757,0.01,0.01,0.01
64730,0.01,0.01,0.01
64717,0.99,0.99,0.01
64649,0.14,0.3,0.01
64650,0.01,0.01,0.01
64718,0.01,0.01,0.01
64719,0.01,0.01,0.01
64746,0.99,0.99,0.01
64720,0.01,0.01,0.01
64723,0.46,0.01,0.01
64760,0.01,0.01,0.01
64762,0.74,0.28,0.01
64862,0.88,0.74,0.01
64936,0.58,0.1,0.01
64883,0.86,0.99,0.01
64865,0.32,0.99,0.01
64942,0.99,0.16,0.01
64867,0.24,0.34,0.99
64944,0.14,0.01,0.01
64868,0.06,0.28,0.01
64784,0.99,0.74,0.01
64754,0.99,0.99,0.01
65028,0.99,0.99,0.01
64860,0.01,0.99,0.01
65086,0.01,0.01,0.99
65018,0.7,0.3,0.01
65030,0.01,0.01,0.01
64929,0.6,0.62,0.01
64931,0.6,0.46,0.01
65024,0.44,0.92,0.01
65031,0.38,0.99,0.01
65032,0.34,0.62,0.01
65033,0.01,0.01,0.01
65096,0.01,0.01,0.01
65118,0.42,0.01,0.01
65192,0.99,0.99,0.01
65177,0.84,0.99,0.01
65193,0.26,0.99,0.01
65120,0.99,0.88,0.01
65122,0.1,0.6,0.01
65124,0.01,0.01,0.01
65238,0.1,0.1,0.01
65181,0.18,0.14,0.01
65125,0.62,0.99,0.01
65251,0.88,0.8,0.01
65054,0.99,0.99,0.01
65266,0.9,0.99,0.01
65182,0.01,0.01,0.01
65240,0.01,0.01,0.01
65126,0.01,0.01,0.99
65036,0.01,0.01,0.01
65267,0.52,0.99,0.01
65140,0.3,0.46,0.01
65184,0.14,0.01,0.01
65244,0.99,0.99,0.99
65185,0.2,0.88,0.01
65128,0.8,0.8,0.01
65186,0.92,0.14,0.01
65269,0.6,0.54,0.01
65194,0.54,0.98,0.01
65252,0.01,0.48,0.01
65253,0.99,0.99,0.01
65246,0.01,0.01,0.01
65130,0.06,0.99,0.01
65196,0.01,0.01,0.01
65254,0.1,0.46,0.99
65255,0.54,0.62,0.01
65342,0.01,0.01,0.01
65249,0.26,0.14,0.99
65357,0.52,0.99,0.01
65273,0.01,0.01,0.01
65358,0.5,0.99,0.99
65371,0.6,0.86,0.01
65250,0.22,0.3,0.01
65258,0.99,0.99,0.01
65189,0.01,0.01,0.01
65190,0.14,0.14,0.01
65374,0.01,0.82,0.01
65360,0.22,0.82,0.01
65275,0.01,0.01,0.01
65362,0.06,0.14,0.01
65262,0.01,0.01,0.01
65263,0.78,0.3,0.01
65363,0.99,0.8,0.01
65365,0.54,0.8,0.01
65369,0.16,0.28,0.01
65265,0.14,0.44,0.99
65537,0.18,0.5,0.01
65524,0.99,0.99,0.01
65397,0.2,0.32,0.01
65525,0.64,0.99,0.01
65353,0.01,0.66,0.01
65539,0.99,0.99,0.01
65532,0.06,0.3,0.01
65541,0.64,0.48,0.01
65535,0.01,0.01,0.01
65627,0.12,0.99,0.01
65587,0.32,0.42,0.99
65629,0.2,0.99,0.01
65631,0.96,0.14,0.01
65617,0.01,0.99,0.01
65633,0.01,0.94,0.01
65716,0.44,0.3,0.99
65731,0.99,0.99,0.01
65634,0.99,0.74,0.01
65717,0.28,0.62,0.01
65635,0.99,0.32,0.01
65651,0.36,0.92,0.01
65719,0.06,0.3,0.01
65732,0.5,0.99,0.01
65636,0.01,0.01,0.01
65749,0.82,0.99,0.99
65624,0.01,0.01,0.01
65709,0.01,0.01,0.01
65720,0.99,0.99,0.01
65721,0.28,0.01,0.01
65782,0.01,0.68,0.01
65725,0.46,0.99,0.01
65794,0.6,0.98,0.01
65810,0.42,0.82,0.01
65853,0.34,0.01,0.01
65795,0.08,0.14,0.01
65796,0.99,0.72,0.01
65729,0.7,0.32,0.01
65730,0.99,0.99,0.01
65813,0.84,0.99,0.01
65881,0.01,0.01,0.01
65743,0.5,0.88,0.01
65799,0.99,0.32,0.01
65882,0.18,0.99,0.01
65858,0.44,0.44,0.01
65883,0.92,0.48,0.01
65801,0.14,0.14,0.01
65859,0.2,0.99,0.01
65884,0.01,0.01,0.01
65802,0.99,0.99,0.01
65803,0.01,0.01,0.01
65804,0.52,0.2,0.01
65886,0.34,0.74,0.01
65805,0.74,0.99,0.01
65888,0.99,0.99,0.01
65889,0.01,0.01,0.01
65864,0.5,0.64,0.01
65956,0.99,0.99,0.01
65958,0.99,0.28,0.01
66016,0.01,0.01,0.01
65960,0.01,0.56,0.99
66018,0.58,0.48,0.01
66019,0.01,0.01,0.01
65900,0.28,0.99,0.01
65962,0.34,0.14,0.01
66031,0.38,0.88,0.01
66021,0.06,0.06,0.99
66022,0.8,0.62,0.99
65949,0.99,0.99,0.01
65964,0.42,0.92,0.01
65893,0.34,0.68,0.01
65849,0.56,0.72,0.99
65951,0.01,0.01,0.01
66025,0.72,0.99,0.01
65952,0.08,0.1,0.01
66076,0.36,0.99,0.01
65966,0.46,0.16,0.01
66091,0.01,0.01,0.01
66092,0.99,0.99,0.01
65967,0.44,0.94,0.01
66077,0.99,0.99,0.01
65968,0.42,0.99,0.01
66079,0.99,0.62,0.01
66094,0.99,0.99,0.01
65955,0.36,0.8,0.01
66095,0.01,0.01,0.01
66096,0.62,0.99,0.01
66081,0.2,0.46,0.01
66012,0.99,0.99,0.01
66151,0.62,0.28,0.01
66126,0.06,0.32,0.01
66153,0.01,0.01,0.01
66182,0.5,0.64,0.01
66154,0.01,0.01,0.01
66015,0.99,0.99,0.01
66226,0.01,0.01,0.01
66157,0.8,0.3,0.01
66085,0.2,0.99,0.01
66217,0.01,0.01,0.01
66074,0.18,0.64,0.01
66218,0.99,0.99,0.01
66159,0.01,0.01,0.01
66090,0.18,0.99,0.99
66316,0.99,0.99,0.01
66233,0.58,0.99,0.01
66234,0.99,0.46,0.01
66235,0.01,0.01,0.01
66258,0.01,0.01,0.01
66237,0.01,0.01,0.01
66259,0.26,0.46,0.01
66144,0.99,0.99,0.01
66145,0.42,0.99,0.01
66146,0.68,0.99,0.01
66224,0.68,0.18,0.01
66147,0.01,0.01,0.01
66148,0.99,0.98,0.01
66264,0.7,0.99,0.01
66149,0.66,0.98,0.01
66421,0.14,0.62,0.01
66268,0.58,0.99,0.01
66269,0.99,0.2,0.01
66270,0.34,0.72,0.01
66060,0.54,0.01,0.01
66456,0.01,0.01,0.01
66425,0.58,0.14,0.01
66496,0.99,0.99,0.01
66426,0.18,0.14,0.01
66360,0.01,0.28,0.01
66543,0.1,0.14,0.01
66544,0.72,0.99,0.01
66545,0.99,0.01,0.99
66548,0.24,0.99,0.01
66414,0.01,0.01,0.99
66550,0.62,0.99,0.01
66428,0.5,0.16,0.01
66571,0.14,0.12,0.01
66551,0.99,0.99,0.01
66572,0.52,0.99,0.01
66552,0.01,0.01,0.99
66559,0.38,0.72,0.01
66574,0.99,0.01,0.01
66601,0.01,0.76,0.01
66560,0.38,0.99,0.01
66576,0.06,0.1,0.01
66562,0.01,0.01,0.01
66564,0.24,0.99,0.99
66577,0.72,0.64,0.99
66578,0.24,0.74,0.01
66565,0.1,0.22,0.01
66579,0.54,0.36,0.01
66566,0.01,0.44,0.01
66567,0.22,0.3,0.99
66580,0.34,0.01,0.01
66570,0.01,0.01,0.01
66554,0.1,0.28,0.01
66581,0.99,0.99,0.99
66709,0.42,0.99,0.01
66723,0.84,0.01,0.01
66711,0.01,0.01,0.01
66725,0.99,0.99,0.01
66584,0.01,0.86,0.01
66842,0.96,0.99,0.01
66814,0.2,0.16,0.01
66703,0.1,0.16,0.01
66704,0.88,0.72,0.01
66705,0.46,0.9,0.01
66728,0.99,0.64,0.01
66716,0.01,0.01,0.01
66846,0.32,0.99,0.01
66793,0.46,0.99,0.01
66847,0.01,0.01,0.01
66719,0.01,0.01,0.01
66848,0.01,0.01,0.01
66720,0.46,0.48,0.01
66831,0.99,0.99,0.01
66976,0.99,0.99,0.01
66991,0.01,0.01,0.01
66977,0.01,0.01,0.01
66878,0.01,0.01,0.01
66994,0.99,0.99,0.01
66981,0.28,0.99,0.01
66834,0.99,0.99,0.01
66835,0.01,0.46,0.01
66966,0.99,0.99,0.01
66983,0.2,0.5,0.01
67011,0.99,0.82,0.01
66837,0.01,0.01,0.01
66998,0.14,0.99,0.99
66839,0.99,0.9,0.01
66969,0.54,0.99,0.99
66840,0.74,0.5,0.01
66989,0.34,0.78,0.99
66970,0.01,0.01,0.01
66974,0.01,0.01,0.01
67147,0.38,0.9,0.01
67116,0.01,0.44,0.01
67216,0.7,0.32,0.01
67153,0.99,0.99,0.01
67217,0.82,0.78,0.01
67218,0.38,0.28,0.99
67155,0.98,0.99,0.01
67220,0.46,0.99,0.99
67175,0.99,0.54,0.01
67176,0.99,0.46,0.01
67178,0.38,0.44,0.01
67262,0.06,0.32,0.01
67209,0.22,0.32,0.01
67210,0.99,0.99,0.99
67161,0.99,0.99,0.01
67163,0.16,0.3,0.01
67266,0.92,0.01,0.99
67324,0.01,0.01,0.99
67222,0.01,0.01,0.01
67180,0.01,0.01,0.01
67167,0.1,0.99,0.01
67170,0.01,0.01,0.01
67366,0.58,0.44,0.01
67426,0.01,0.01,0.01
67367,0.01,0.01,0.99
67358,0.1,0.64,0.01
67359,0.01,0.01,0.01
67369,0.99,0.68,0.01
67271,0.48,0.99,0.01
67361,0.44,0.99,0.01
67362,0.06,0.86,0.01
67371,0.99,0.99,0.01
67372,0.01,0.01,0.01
67471,0.76,0.46,0.01
67373,0.24,0.46,0.01
67273,0.38,0.38,0.99
67374,0.24,0.99,0.01
67460,0.46,0.01,0.99
67486,0.99,0.99,0.01
67501,0.06,0.99,0.01
67444,0.38,0.99,0.01
67563,0.96,0.99,0.01
67464,0.01,0.01,0.01
67564,0.01,0.01,0.01
67448,0.4,0.99,0.01
67466,0.4,0.99,0.01
67450,0.48,0.62,0.01
67452,0.22,0.6,0.01
67565,0.1,0.14,0.01
67453,0.08,0.14,0.01
67583,0.01,0.01,0.01
67622,0.99,0.99,0.01
67608,0.01,0.01,0.01
67469,0.64,0.14,0.01
67470,0.99,0.34,0.01
67625,0.34,0.64,0.01
67556,0.78,0.8,0.01
67611,0.01,0.01,0.01
67681,0.99,0.82,0.01
67529,0.64,0.08,0.01
67612,0.76,0.99,0.01
67567,0.88,0.46,0.01
67629,0.01,0.01,0.01
67675,0.01,0.01,0.01
67480,0.01,0.01,0.01
67676,0.01,0.16,0.01
67683,0.58,0.96,0.01
67702,0.01,0.01,0.01
67728,0.01,0.99,0.01
67684,0.01,0.01,0.01
67685,0.68,0.01,0.99
67483,0.22,0.99,0.01
67572,0.06,0.3,0.01
67679,0.01,0.54,0.01
67663,0.99,0.7,0.01
67484,0.99,0.12,0.01
67485,0.3,0.99,0.01
67732,0.01,0.32,0.01
67620,0.78,0.9,0.01
67688,0.01,0.01,0.01
67834,0.34,0.14,0.01
67695,0.12,0.58,0.01
67885,0.46,0.99,0.01
67887,0.14,0.1,0.01
68013,0.99,0.46,0.99
68016,0.06,0.32,0.99
68101,0.01,0.01,0.01
68018,0.99,0.1,0.01
68005,0.01,0.01,0.01
68048,0.01,0.01,0.01
68006,0.54,0.62,0.01
68009,0.22,0.14,0.99
68182,0.86,0.99,0.01
68255,0.48,0.99,0.99
68267,0.01,0.01,0.01
68257,0.66,0.7,0.01
68204,0.26,0.38,0.99
68269,0.01,0.01,0.99
68272,0.24,0.62,0.01
68315,0.2,0.99,0.01
68357,0.06,0.8,0.01
68276,0.48,0.46,0.01
68277,0.01,0.01,0.01
68249,0.99,0.96,0.01
68409,0.99,0.62,0.01
68447,0.1,0.3,0.01
68419,0.5,0.28,0.01
68265,0.14,0.3,0.01
68390,0.44,0.26,0.01
68434,0.28,0.62,0.01
68319,0.8,0.72,0.01
68322,0.28,0.8,0.99
68351,0.42,0.2,0.01
68323,0.12,0.5,0.01
68566,0.99,0.99,0.01
68581,0.64,0.88,0.01
68571,0.08,0.5,0.01
68497,0.01,0.68,0.01
68454,0.99,0.99,0.01
68575,0.3,0.26,0.01
68549,0.01,0.01,0.01
68500,0.01,0.01,0.01
68579,0.46,0.99,0.01
68442,0.01,0.01,0.01
68443,0.99,0.99,0.99
68635,0.99,0.99,0.01
68516,0.12,0.12,0.01
68444,0.01,0.01,0.01
68445,0.24,0.7,0.01
68704,0.99,0.24,0.01
68646,0.26,0.84,0.01
68652,0.01,0.01,0.01
68787,0.02,0.02,0.99
68884,0.76,0.99,0.01
68850,0.58,0.99,0.01
68910,0.01,0.01,0.01
69174,0.06,0.99,0.01
69348,0.66,0.72,0.01
69339,0.01,0.99,0.01
69422,0.02,0.02,0.01
69453,0.99,0.62,0.01
69180,0.06,0.06,0.01
69621,0.26,0.99,0.99
69622,0.5,0.98,0.01
69623,0.01,0.01,0.01
69624,0.01,0.01,0.01
69625,0.24,0.99,0.01
69626,0.01,0.01,0.01
69637,0.01,0.01,0.99
69629,0.14,0.32,0.01
69630,0.24,0.76,0.01
69706,0.99,0.99,0.99
69639,0.94,0.68,0.01
69708,0.01,0.01,0.01
69812,0.1,0.46,0.01
69804,0.99,0.99,0.99
69807,0.68,0.5,0.01
69820,0.1,0.99,0.01
69931,0.28,0.62,0.01
69922,0.1,0.28,0.01
69926,0.99,0.99,0.01
69927,0.46,0.46,0.01
69962,0.99,0.46,0.99
69776,0.99,0.99,0.01
70024,0.86,0.5,0.01
70002,0.4,0.88,0.01
69935,0.18,0.1,0.99
69936,0.7,0.76,0.01
70113,0.46,0.46,0.01
70029,0.01,0.3,0.99
70102,0.14,0.6,0.01
70103,0.24,0.34,0.01
70032,0.3,0.56,0.99
70105,0.01,0.01,0.01
70146,0.5,0.99,0.01
70172,0.99,0.54,0.01
70180,0.99,0.99,0.01
70045,0.6,0.99,0.01
70248,0.1,0.36,0.01
70237,0.4,0.99,0.99
70249,0.01,0.01,0.01
70061,0.34,0.16,0.01
70252,0.28,0.84,0.01
70241,0.01,0.01,0.01
70254,0.06,0.1,0.01
70338,0.01,0.76,0.01
70215,0.7,0.44,0.01
70198,0.99,0.99,0.01
70487,0.16,0.48,0.01
70479,0.01,0.01,0.01
70480,0.1,0.76,0.01
70481,0.24,0.28,0.01
70491,0.92,0.99,0.01
70582,0.99,0.99,0.01
70492,0.14,0.99,0.01
70484,0.92,0.44,0.99
70493,0.34,0.99,0.99
70495,0.66,0.68,0.01
70498,0.48,0.96,0.99
70499,0.99,0.99,0.99
70690,0.01,0.9,0.01
70831,0.99,0.96,0.01
70745,0.99,0.99,0.01
70838,0.84,0.99,0.01
70825,0.01,0.01,0.01
70800,0.99,0.99,0.99
70827,0.99,0.5,0.01
70841,0.4,0.99,0.01
70969,0.68,0.92,0.01
70829,0.01,0.01,0.01
70893,0.32,0.84,0.01
70974,0.28,0.99,0.01
70983,0.92,0.18,0.01
70984,0.86,0.48,0.01
71076,0.99,0.98,0.99
70976,0.01,0.01,0.01
70977,0.54,0.99,0.99
70980,0.5,0.42,0.99
71055,0.99,0.99,0.01
70987,0.1,0.68,0.01
70988,0.01,0.01,0.99
71191,0.86,0.46,0.01
70989,0.68,0.99,0.01
71196,0.68,0.98,0.01
71207,0.66,0.98,0.99
71190,0.78,0.5,0.99
71230,0.01,0.01,0.01
71205,0.99,0.99,0.01
71376,0.48,0.99,0.01
71379,0.01,0.01,0.01
71382,0.99,0.99,0.99
71498,0.01,0.01,0.01
71487,0.99,0.99,0.01
71499,0.01,0.01,0.99
71512,0.26,0.32,0.01
71501,0.34,0.7,0.99
71526,0.54,0.6,0.01
71538,0.01,0.14,0.01
71514,0.99,0.3,0.01
71731,0.2,0.84,0.99
71737,0.46,0.5,0.01
71752,0.36,0.26,0.99
71738,0.9,0.14,0.01
71534,0.08,0.96,0.99
71830,0.01,0.3,0.01
71832,0.06,0.44,0.01
71899,0.42,0.12,0.01
71901,0.26,0.84,0.01
71914,0.99,0.99,0.01
71904,0.99,0.76,0.99
71916,0.74,0.01,0.01
72018,0.06,0.06,0.99
71907,0.01,0.01,0.01
72008,0.01,0.01,0.01
72076,0.24,0.44,0.01
72013,0.44,0.1,0.01
72108,0.06,0.99,0.01
72109,0.58,0.99,0.01
72019,0.08,0.99,0.01
72014,0.38,0.99,0.99
72015,0.66,0.99,0.01
72038,0.01,0.01,0.01
72023,0.99,0.99,0.01
72152,0.01,0.01,0.99
72103,0.48,0.24,0.01
72042,0.16,0.58,0.01
72142,0.24,0.28,0.99
72157,0.01,0.28,0.01
72148,0.1,0.99,0.01
72285,0.84,0.99,0.01
72185,0.01,0.01,0.01
72233,0.01,0.01,0.01
72340,0.01,0.01,0.99
72421,0.86,0.84,0.01
72436,0.08,0.1,0.01
72438,0.99,0.64,0.01
72439,0.01,0.01,0.01
72440,0.14,0.74,0.01
72476,0.01,0.01,0.01
72636,0.01,0.01,0.01
72639,0.6,0.76,0.01
72565,0.2,0.16,0.99
72654,0.22,0.12,0.01
72643,0.01,0.01,0.01
72644,0.01,0.01,0.01
72625,0.38,0.66,0.99
72655,0.38,0.5,0.01
72685,0.01,0.01,0.01
72726,0.5,0.9,0.01
72629,0.99,0.99,0.01
72844,0.99,0.99,0.01
72872,0.01,0.01,0.99
72675,0.78,0.64,0.99
72886,0.52,0.14,0.01
72877,0.48,0.32,0.01
72888,0.01,0.01,0.01
72879,0.56,0.78,0.01
72889,0.06,0.4,0.01
72884,0.16,0.99,0.01
72946,0.99,0.99,0.01
73051,0.99,0.9,0.01
72910,0.99,0.99,0.01
73017,0.28,0.78,0.01
73055,0.18,0.32,0.01
73056,0.5,0.82,0.99
73057,0.01,0.01,0.99
73059,0.72,0.99,0.01
73061,0.01,0.01,0.01
73105,0.12,0.01,0.01
73062,0.14,0.14,0.01
73035,0.01,0.01,0.01
73064,0.64,0.84,0.01
73149,0.8,0.99,0.01
73181,0.06,0.99,0.01
72999,0.99,0.2,0.01
73280,0.01,0.01,0.99
73215,0.01,0.01,0.01
73309,0.99,0.99,0.01
73283,0.44,0.99,0.01
73397,0.54,0.01,0.01
73398,0.99,0.01,0.99
73399,0.42,0.68,0.01
73342,0.01,0.01,0.01
73287,0.01,0.01,0.99
73402,0.52,0.99,0.01
73403,0.01,0.01,0.01
73406,0.5,0.5,0.99
73393,0.01,0.01,0.01
73409,0.99,0.56,0.01
73410,0.01,0.01,0.01
73378,0.58,0.78,0.01
73525,0.01,0.01,0.99
73539,0.34,0.99,0.01
73580,0.01,0.01,0.01
73581,0.38,0.96,0.01
73583,0.99,0.99,0.01
73470,0.76,0.99,0.01
73584,0.1,0.48,0.01
73585,0.01,0.01,0.01
73586,0.1,0.12,0.01
73587,0.48,0.7,0.01
73589,0.99,0.6,0.99
73570,0.26,0.44,0.01
73792,0.58,0.99,0.99
73818,0.48,0.44,0.01
73906,0.99,0.52,0.01
73908,0.01,0.01,0.01
73767,0.01,0.01,0.01
73795,0.01,0.01,0.01
73796,0.7,0.14,0.01
73911,0.01,0.01,0.01
73798,0.34,0.64,0.99
73914,0.58,0.62,0.01
73800,0.16,0.26,0.01
73768,0.06,0.99,0.99
73903,0.26,0.01,0.01
73770,0.26,0.3,0.01
73997,0.68,0.99,0.01
73905,0.24,0.01,0.01
74073,0.01,0.01,0.01
74075,0.38,0.52,0.01
74063,0.38,0.3,0.99
74064,0.32,0.92,0.01
74107,0.84,0.96,0.99
74065,0.8,0.99,0.01
74066,0.62,0.5,0.01
74067,0.46,0.99,0.01
74068,0.08,0.2,0.01
74069,0.01,0.01,0.99
74182,0.5,0.01,0.01
74077,0.24,0.44,0.01
74206,0.01,0.01,0.01
74079,0.34,0.62,0.01
74209,0.01,0.32,0.01
73990,0.99,0.99,0.01
74082,0.01,0.01,0.01
74083,0.38,0.99,0.01
74213,0.92,0.99,0.01
74214,0.8,0.42,0.99
74215,0.7,0.28,0.01
74216,0.36,0.26,0.01
74405,0.01,0.01,0.99
74200,0.24,0.62,0.01
74406,0.22,0.66,0.01
74407,0.34,0.44,0.01
74409,0.01,0.01,0.01
74440,0.99,0.01,0.01
74201,0.01,0.01,0.01
74202,0.24,0.26,0.01
74203,0.01,0.01,0.01
74204,0.01,0.01,0.99
74364,0.82,0.99,0.01
74205,0.38,0.99,0.01
74444,0.99,0.99,0.01
74478,0.99,0.82,0.01
74445,0.98,0.44,0.99
74615,0.14,0.46,0.01
74572,0.01,0.01,0.01
74620,0.01,0.01,0.01
74702,0.18,0.99,0.01
74704,0.06,0.99,0.99
74483,0.24,0.62,0.01
74632,0.4,0.99,0.01
74705,0.96,0.24,0.01
74654,0.99,0.72,0.01
74707,0.99,0.99,0.01
74708,0.14,0.01,0.01
74709,0.42,0.82,0.01
74823,0.48,0.99,0.01
74836,0.38,0.88,0.01
74825,0.6,0.82,0.99
74837,0.99,0.94,0.01
74851,0.14,0.14,0.01
74852,0.99,0.99,0.01
74715,0.99,0.99,0.01
74700,0.1,0.06,0.99
74840,0.16,0.74,0.01
74844,0.06,0.06,0.01
74845,0.01,0.01,0.01
74770,0.01,0.01,0.99
74860,0.99,0.99,0.01
74847,0.01,0.01,0.01
74832,0.56,0.88,0.01
74888,0.99,0.99,0.01
74889,0.01,0.01,0.01
74876,0.36,0.99,0.01
75033,0.48,0.99,0.01
75051,0.99,0.99,0.01
75025,0.01,0.01,0.01
74907,0.99,0.99,0.01
75108,0.58,0.7,0.01
75030,0.3,0.46,0.01
75097,0.01,0.01,0.01
75207,0.01,0.01,0.01
75231,0.01,0.01,0.01
75334,0.01,0.01,0.01
75296,0.66,0.99,0.01
75523,0.01,0.01,0.01
75493,0.72,0.48,0.01
75562,0.99,0.99,0.01
75285,0.01,0.01,0.01
75676,0.88,0.84,0.01
75677,0.38,0.4,0.01
75679,0.68,0.99,0.99
75666,0.5,0.92,0.01
75680,0.99,0.28,0.01
75667,0.01,0.01,0.01
75669,0.28,0.01,0.01
75670,0.99,0.99,0.01
75671,0.01,0.88,0.01
75672,0.52,0.32,0.01
75682,0.18,0.82,0.01
75683,0.1,0.14,0.01
75841,0.36,0.88,0.01
75886,0.99,0.99,0.01
75658,0.28,0.9,0.01
75847,0.01,0.01,0.01
75892,0.56,0.8,0.01
75894,0.4,0.99,0.99
75884,0.68,0.99,0.01
75896,0.12,0.4,0.01
75997,0.32,0.5,0.01
75897,0.01,0.01,0.99
75898,0.32,0.99,0.01
75899,0.22,0.86,0.01
76111,0.38,0.28,0.01
76098,0.01,0.01,0.01
76099,0.28,0.94,0.99
76019,0.99,0.24,0.01
76113,0.28,0.99,0.01
76100,0.01,0.01,0.99
76056,0.01,0.01,0.01
76101,0.98,0.56,0.01
76073,0.54,0.99,0.01
76103,0.78,0.64,0.99
76104,0.22,0.6,0.99
76105,0.42,0.68,0.01
76106,0.24,0.99,0.01
76220,0.06,0.34,0.01
76108,0.76,0.76,0.01
76197,0.84,0.78,0.99
76369,0.99,0.78,0.99
76396,0.76,0.98,0.01
76356,0.38,0.46,0.01
76495,0.01,0.99,0.01
76564,0.34,0.62,0.99
76568,0.12,0.5,0.01
76573,0.5,0.32,0.01
76627,0.44,0.64,0.01
76696,0.28,0.66,0.01
76713,0.2,0.12,0.01
76793,0.99,0.99,0.01
76761,0.44,0.99,0.01
76908,0.01,0.01,0.01
76912,0.46,0.99,0.01
76998,0.34,0.99,0.01
76988,0.24,0.99,0.01
76989,0.01,0.01,0.01
76990,0.78,0.84,0.01
76991,0.8,0.99,0.01
77146,0.99,0.66,0.01
77137,0.72,0.99,0.01
77124,0.99,0.88,0.99
77003,0.01,0.01,0.01
76975,0.99,0.99,0.01
77140,0.99,0.99,0.01
77207,0.94,0.66,0.01
77127,0.99,0.99,0.01
76964,0.14,0.01,0.01
77141,0.01,0.01,0.01
77142,0.48,0.99,0.01
77144,0.99,0.62,0.01
77231,0.14,0.46,0.01
77356,0.4,0.96,0.01
77357,0.38,0.99,0.01
77342,0.58,0.99,0.01
77390,0.99,0.99,0.01
77383,0.99,0.99,0.01
77582,0.02,0.02,0.01
77598,0.01,0.01,0.01
77585,0.06,0.1,0.01
77578,0.22,0.12,0.01
77580,0.36,0.76,0.01
77591,0.1,0.01,0.99
77592,0.18,0.9,0.01
77593,0.56,0.99,0.01
77347,0.01,0.01,0.01
77353,0.24,0.98,0.01
77692,0.28,0.99,0.01
77354,0.01,0.01,0.01
77709,0.99,0.99,0.01
77711,0.8,0.52,0.01
77695,0.99,0.99,0.01
77698,0.88,0.99,0.01
77700,0.14,0.99,0.01
77772,0.01,0.01,0.01
77842,0.99,0.78,0.01
77715,0.32,0.99,0.01
77956,0.01,0.01,0.01
77932,0.8,0.98,0.99
77960,0.2,0.62,0.01
77947,0.66,0.9,0.01
77964,0.24,0.62,0.01
77970,0.22,0.14,0.01
77918,0.26,0.36,0.01
77954,0.22,0.01,0.01
78182,0.62,0.7,0.01
78241,0.99,0.99,0.01
