Node_ID,Music,Movies,Politics
466815,0.5,0.5,0.01
466791,0.875,0.938,0.01
466910,0.5,0.875,0.01
466971,0.75,0.99,0.01
466981,0.75,0.875,0.01
466905,0.5,0.875,0.01
466708,0.01,0.01,0.01
466996,0.938,0.938,0.01
466792,0.13,0.1,0.01
466911,0.14,0.5,0.01
466709,0.01,0.01,0.5
466793,0.01,0.01,0.01
466997,0.938,0.5,0.01
466932,0.5,0.01,0.01
466912,0.5,0.99,0.01
466794,0.5,0.875,0.01
466972,0.5,0.75,0.01
466710,0.01,0.01,0.01
466933,0.5,0.99,0.01
466884,0.01,0.01,0.01
466795,0.01,0.31,0.01
467012,0.5,0.1,0.01
466999,0.28,0.969,0.01
467026,0.99,0.875,0.5
466885,0.01,0.01,0.01
466973,0.01,0.01,0.01
466796,0.5,0.5,0.01
466856,0.01,0.01,0.01
466934,0.5,0.99,0.01
466974,0.01,0.01,0.01
466872,0.75,0.01,0.5
466886,0.01,0.01,0.01
466797,0.01,0.01,0.01
467013,0.75,0.938,0.01
467027,0.01,0.5,0.01
466913,0.75,0.06,0.01
466975,0.5,0.06,0.01
467001,0.01,0.01,0.01
466914,0.5,0.875,0.01
466857,0.01,0.01,0.01
466976,0.5,0.875,0.01
467002,0.01,0.01,0.01
466888,0.75,0.875,0.01
467029,0.11,0.5,0.01
466915,0.01,0.07,0.01
467003,0.01,0.01,0.01
467014,0.5,0.938,0.01
466977,0.01,0.01,0.01
467030,0.75,0.99,0.01
466916,0.01,0.01,0.01
466858,0.05,0.875,0.01
466889,0.984,0.938,0.5
466873,0.984,0.969,0.01
466978,0.75,0.969,0.01
467015,0.5,0.5,0.01
467031,0.5,0.984,0.01
466917,0.5,0.5,0.01
466939,0.01,0.875,0.01
466874,0.75,0.5,0.01
466979,0.969,0.938,0.01
466890,0.01,0.01,0.01
466859,0.01,0.01,0.01
466940,0.01,0.01,0.01
466875,0.05,0.5,0.01
467016,0.984,0.969,0.01
466941,0.09,0.938,0.01
466980,0.75,0.75,0.01
466982,0.969,0.99,0.01
466860,0.01,0.01,0.01
467041,0.969,0.99,0.01
467034,0.01,0.01,0.01
467056,0.01,0.01,0.01
467017,0.14,0.5,0.01
466983,0.1,0.938,0.01
467035,0.5,0.969,0.01
466942,0.938,0.969,0.01
467057,0.5,0.938,0.01
467042,0.01,0.01,0.01
467086,0.01,0.01,0.01
467018,0.5,0.969,0.01
466943,0.938,0.875,0.01
467036,0.01,0.01,0.01
467043,0.5,0.75,0.01
467058,0.875,0.01,0.01
467087,0.75,0.875,0.01
466984,0.01,0.01,0.01
466944,0.01,0.01,0.01
467037,0.875,0.969,0.01
467059,0.99,0.938,0.01
466954,0.875,0.875,0.01
466985,0.27,0.5,0.01
466945,0.5,0.875,0.01
467044,0.875,0.938,0.01
467088,0.23,0.875,0.01
467020,0.5,0.875,0.01
467060,0.01,0.01,0.01
466986,0.01,0.13,0.01
467089,0.875,0.969,0.01
466946,0.14,0.984,0.01
467045,0.5,0.75,0.01
466955,0.01,0.01,0.01
467061,0.5,0.5,0.01
467046,0.01,0.01,0.01
466987,0.875,0.75,0.01
466947,0.05,0.01,0.01
466956,0.875,0.75,0.01
467090,0.5,0.984,0.01
466948,0.25,0.29,0.01
466988,0.875,0.99,0.01
467038,0.23,0.75,0.01
467021,0.969,0.99,0.01
467091,0.5,0.875,0.01
466918,0.99,0.984,0.01
466949,0.969,0.938,0.01
466989,0.01,0.01,0.5
467092,0.75,0.875,0.01
466919,0.969,0.875,0.01
466958,0.1,0.01,0.01
466950,0.5,0.5,0.01
466959,0.984,0.75,0.01
467022,0.875,0.875,0.01
467039,0.01,0.01,0.01
466920,0.938,0.969,0.01
467062,0.48,0.5,0.01
466960,0.01,0.01,0.01
466990,0.75,0.99,0.01
467040,0.23,0.75,0.01
467023,0.75,0.99,0.01
467094,0.14,0.5,0.01
466991,0.01,0.01,0.01
467102,0.01,0.01,0.01
467024,0.75,0.875,0.01
466992,0.01,0.01,0.01
467131,0.75,0.99,0.01
467103,0.01,0.01,0.01
467095,0.01,0.01,0.01
466798,0.01,0.01,0.01
467118,0.28,0.5,0.01
467063,0.01,0.01,0.01
466993,0.5,0.969,0.01
467104,0.01,0.01,0.01
467025,0.5,0.984,0.01
467096,0.01,0.01,0.01
466799,0.75,0.969,0.01
467064,0.01,0.01,0.01
467105,0.5,0.99,0.01
467133,0.01,0.01,0.01
466994,0.01,0.01,0.01
467119,0.75,0.969,0.01
467097,0.01,0.01,0.01
466935,0.01,0.01,0.01
466995,0.5,0.875,0.01
467106,0.01,0.01,0.01
467120,0.01,0.01,0.01
467134,0.875,0.33,0.01
467098,0.875,0.938,0.01
467107,0.5,0.969,0.01
467147,0.01,0.01,0.01
467121,0.75,0.99,0.01
467161,0.938,0.875,0.01
467099,0.05,0.75,0.01
467065,0.875,0.984,0.01
467148,0.5,0.984,0.01
467004,0.5,0.75,0.01
467162,0.938,0.938,0.01
467108,0.875,0.5,0.01
467122,0.875,0.875,0.01
467176,0.31,0.01,0.01
467100,0.875,0.01,0.01
467149,0.01,0.75,0.01
467135,0.75,0.99,0.01
467066,0.5,0.875,0.01
467109,0.5,0.5,0.01
467163,0.75,0.875,0.01
467177,0.01,0.01,0.01
467150,0.01,0.01,0.01
467191,0.5,0.5,0.01
467136,0.01,0.01,0.01
467005,0.01,0.01,0.01
467067,0.875,0.75,0.01
467164,0.875,0.875,0.01
467137,0.5,0.875,0.01
467192,0.01,0.01,0.01
467178,0.15,0.08,0.01
467006,0.01,0.01,0.01
467123,0.18,0.938,0.01
467068,0.969,0.875,0.01
467138,0.01,0.01,0.01
467165,0.5,0.75,0.01
467179,0.01,0.01,0.01
467069,0.01,0.938,0.01
467124,0.75,0.99,0.01
467008,0.75,0.99,0.01
467180,0.984,0.01,0.01
467140,0.01,0.01,0.01
467167,0.875,0.984,0.01
467141,0.01,0.01,0.01
467168,0.01,0.01,0.01
467070,0.19,0.23,0.01
467142,0.01,0.01,0.01
467125,0.99,0.99,0.01
467009,0.01,0.938,0.01
467170,0.969,0.984,0.01
467143,0.969,0.984,0.01
467182,0.875,0.75,0.01
467126,0.25,0.27,0.01
467010,0.01,0.01,0.01
467144,0.5,0.984,0.01
467127,0.01,0.01,0.01
467171,0.01,0.01,0.01
467110,0.01,0.5,0.01
467128,0.75,0.938,0.01
467172,0.938,0.938,0.01
467145,0.875,0.5,0.01
467111,0.01,0.01,0.01
467129,0.984,0.938,0.01
467048,0.17,0.5,0.01
467076,0.875,0.75,0.01
467049,0.938,0.938,0.01
467130,0.13,0.15,0.01
467077,0.75,0.01,0.01
467050,0.01,0.01,0.01
467112,0.01,0.01,0.01
467051,0.01,0.01,0.01
467079,0.01,0.01,0.01
466961,0.01,0.01,0.01
467113,0.5,0.875,0.01
467080,0.5,0.984,0.01
467052,0.5,0.938,0.01
467081,0.01,0.01,0.01
467053,0.5,0.875,0.01
467115,0.01,0.01,0.01
467082,0.01,0.06,0.01
467054,0.875,0.938,0.01
467184,0.75,0.875,0.01
466800,0.5,0.938,0.01
467083,0.5,0.01,0.01
466962,0.5,0.938,0.01
467055,0.24,0.5,0.01
467084,0.5,0.875,0.01
467185,0.01,0.01,0.01
466963,0.14,0.5,0.01
467151,0.01,0.01,0.01
467186,0.01,0.01,0.01
467085,0.938,0.938,0.01
467267,0.5,0.875,0.01
467193,0.01,0.01,0.01
467187,0.01,0.75,0.01
466965,0.01,0.01,0.01
467188,0.938,0.06,0.01
467194,0.5,0.938,0.01
467189,0.984,0.969,0.5
467195,0.5,0.5,0.01
467190,0.01,0.01,0.01
467196,0.01,0.01,0.01
467197,0.24,0.984,0.01
467198,0.01,0.01,0.01
467199,0.45,0.09,0.01
467200,0.938,0.99,0.01
467173,0.01,0.01,0.01
467174,0.06,0.984,0.01
467175,0.17,0.5,0.01
467152,0.938,0.875,0.01
467153,0.01,0.01,0.01
467154,0.01,0.01,0.01
467155,0.01,0.01,0.01
467156,0.75,0.99,0.01
467157,0.5,0.99,0.01
467158,0.01,0.01,0.01
467201,0.875,0.99,0.01
467159,0.01,0.01,0.01
467524,0.969,0.99,0.01
467643,0.01,0.01,0.01
467723,0.32,0.17,0.01
467681,0.01,0.01,0.01
467828,0.01,0.938,0.01
467899,0.938,0.75,0.01
468086,0.5,0.99,0.01
468336,0.01,0.01,0.01
468310,0.5,0.938,0.01
468662,0.875,0.99,0.01
468851,0.01,0.01,0.01
469531,0.01,0.01,0.01
469708,0.5,0.969,0.01
469849,0.01,0.01,0.01
470752,0.05,0.75,0.01
470987,0.875,0.875,0.01
470803,0.01,0.01,0.01
470879,0.01,0.01,0.01
471599,0.969,0.984,0.01
472066,0.01,0.01,0.01
472517,0.01,0.01,0.01
472483,0.01,0.5,0.01
472997,0.75,0.75,0.01
472901,0.01,0.01,0.01
473152,0.75,0.875,0.01
473733,0.938,0.99,0.01
473591,0.75,0.938,0.01
473804,0.875,0.875,0.01
473906,0.984,0.99,0.01
474072,0.01,0.01,0.01
474088,0.75,0.75,0.01
474587,0.984,0.875,0.01
474574,0.5,0.875,0.01
474533,0.01,0.01,0.01
475267,0.01,0.75,0.01
475941,0.75,0.07,0.01
476236,0.01,0.01,0.01
476395,0.31,0.5,0.01
476655,0.09,0.21,0.01
476822,0.01,0.01,0.01
476824,0.01,0.01,0.01
476853,0.01,0.01,0.01
476830,0.5,0.75,0.01
476866,0.05,0.07,0.01
476881,0.01,0.1,0.01
476867,0.01,0.01,0.01
476868,0.19,0.938,0.01
476869,0.01,0.01,0.01
476896,0.01,0.01,0.01
476870,0.5,0.75,0.01
476897,0.5,0.01,0.01
476899,0.938,0.984,0.01
476871,0.875,0.99,0.01
476900,0.01,0.01,0.01
476872,0.969,0.01,0.01
476901,0.01,0.01,0.01
476858,0.01,0.01,0.01
476882,0.01,0.01,0.01
476902,0.01,0.01,0.01
476873,0.01,0.01,0.01
476883,0.01,0.01,0.01
476903,0.01,0.01,0.01
476911,0.938,0.984,0.01
476874,0.06,0.01,0.01
476884,0.01,0.01,0.01
476844,0.01,0.01,0.01
476904,0.01,0.01,0.01
476875,0.875,0.99,0.01
476926,0.01,0.01,0.01
476912,0.01,0.01,0.01
476941,0.875,0.75,0.01
476885,0.875,0.938,0.01
476956,0.875,0.938,0.01
476905,0.01,0.01,0.01
476927,0.938,0.969,0.01
476876,0.24,0.08,0.01
476862,0.875,0.875,0.01
476886,0.01,0.01,0.01
476906,0.875,0.75,0.01
476928,0.24,0.938,0.01
476957,0.01,0.01,0.01
476942,0.08,0.08,0.01
476913,0.938,0.969,0.01
476877,0.01,0.01,0.01
476863,0.938,0.875,0.01
476971,0.984,0.984,0.01
476887,0.5,0.99,0.01
476929,0.01,0.01,0.5
476907,0.875,0.875,0.01
476878,0.01,0.01,0.01
476914,0.01,0.01,0.01
476958,0.01,0.01,0.01
476943,0.99,0.75,0.01
476864,0.46,0.11,0.01
476888,0.938,0.938,0.01
476908,0.99,0.99,0.01
476879,0.01,0.01,0.01
476931,0.01,0.01,0.01
476915,0.5,0.5,0.01
476959,0.5,0.5,0.01
476973,0.01,0.01,0.01
476986,0.06,0.1,0.01
476889,0.984,0.938,0.01
476944,0.75,0.969,0.5
476909,0.875,0.75,0.01
476880,0.938,0.875,0.01
476815,0.5,0.5,0.01
477001,0.5,0.5,0.01
476916,0.75,0.969,0.01
476974,0.01,0.5,0.01
476890,0.938,0.875,0.01
476961,0.01,0.01,0.01
476987,0.01,0.01,0.01
476910,0.01,0.75,0.01
477016,0.01,0.984,0.01
477031,0.01,0.01,0.01
476933,0.969,0.75,0.5
476945,0.75,0.969,0.01
477002,0.5,0.99,0.01
476816,0.5,0.5,0.01
476962,0.75,0.75,0.01
476975,0.22,0.875,0.01
476891,0.5,0.984,0.01
477017,0.01,0.01,0.01
476988,0.938,0.984,0.01
477032,0.01,0.75,0.01
477046,0.01,0.01,0.01
477003,0.5,0.969,0.01
476946,0.07,0.875,0.01
476918,0.08,0.01,0.01
476934,0.01,0.01,0.01
477018,0.969,0.99,0.01
476892,0.75,0.01,0.01
476976,0.01,0.01,0.01
477033,0.938,0.99,0.01
477004,0.969,0.5,0.01
476947,0.36,0.75,0.01
476919,0.875,0.875,0.01
476964,0.07,0.24,0.01
477047,0.75,0.01,0.01
476977,0.03,0.03,0.01
476989,0.75,0.969,0.01
477019,0.5,0.5,0.01
476893,0.5,0.75,0.01
477048,0.5,0.99,0.01
477005,0.01,0.01,0.01
476948,0.01,0.938,0.01
476965,0.969,0.984,0.01
477034,0.5,0.875,0.01
476920,0.01,0.01,0.01
476979,0.5,0.938,0.01
477006,0.5,0.938,0.01
476894,0.01,0.01,0.01
476990,0.01,0.99,0.01
476820,0.01,0.01,0.01
477020,0.969,0.938,0.01
476936,0.01,0.01,0.01
477049,0.75,0.984,0.01
476949,0.75,0.75,0.01
477007,0.01,0.01,0.01
476980,0.08,0.08,0.01
476966,0.5,0.75,0.01
477061,0.01,0.01,0.01
476991,0.938,0.969,0.01
476937,0.75,0.969,0.01
477021,0.969,0.938,0.01
477050,0.75,0.938,0.01
477008,0.01,0.01,0.01
477076,0.5,0.5,0.01
477062,0.75,0.969,0.01
476950,0.75,0.99,0.01
476923,0.01,0.01,0.01
476967,0.875,0.75,0.01
476981,0.938,0.875,0.01
476992,0.01,0.01,0.01
477009,0.969,0.938,0.01
476938,0.01,0.01,0.01
477051,0.01,0.01,0.01
477063,0.5,0.5,0.01
476924,0.01,0.01,0.01
476993,0.984,0.99,0.01
477010,0.5,0.938,0.01
477052,0.5,0.99,0.01
476939,0.938,0.75,0.01
477077,0.938,0.969,0.01
476968,0.5,0.06,0.01
476983,0.75,0.875,0.01
477064,0.5,0.75,0.01
477011,0.1,0.01,0.01
477078,0.75,0.01,0.01
476940,0.01,0.01,0.01
476969,0.01,0.01,0.01
476984,0.875,0.969,0.01
477079,0.984,0.938,0.01
476970,0.11,0.01,0.01
477091,0.875,0.99,0.01
477012,0.01,0.01,0.01
476985,0.01,0.01,0.01
477080,0.938,0.5,0.01
477106,0.875,0.99,0.01
477092,0.875,0.99,0.01
477107,0.5,0.875,0.01
477081,0.875,0.969,0.01
477108,0.23,0.36,0.5
477082,0.5,0.875,0.01
477109,0.938,0.99,0.01
477065,0.938,0.99,0.01
477121,0.5,0.875,0.01
477053,0.875,0.938,0.5
477110,0.75,0.5,0.01
476994,0.08,0.01,0.01
477022,0.01,0.2,0.01
476925,0.938,0.969,0.01
477136,0.01,0.969,0.01
477083,0.875,0.984,0.01
477035,0.5,0.99,0.01
476951,0.5,0.938,0.01
477111,0.5,0.99,0.01
477023,0.01,0.01,0.01
477066,0.938,0.938,0.01
477093,0.75,0.875,0.01
477084,0.5,0.32,0.01
477151,0.938,0.5,0.01
477137,0.75,0.938,0.01
476995,0.969,0.75,0.01
477036,0.5,0.984,0.01
477122,0.938,0.969,0.5
477024,0.01,0.01,0.01
477054,0.01,0.01,0.01
476952,0.99,0.99,0.01
477112,0.01,0.01,0.01
477067,0.969,0.99,0.01
477085,0.75,0.12,0.01
477055,0.01,0.01,0.01
477013,0.01,0.5,0.01
477094,0.01,0.01,0.01
477152,0.01,0.01,0.01
477037,0.01,0.75,0.01
477113,0.01,0.01,0.01
476953,0.875,0.75,0.01
477138,0.5,0.5,0.01
476996,0.01,0.01,0.01
477026,0.01,0.01,0.01
477095,0.875,0.99,0.01
477056,0.11,0.5,0.01
477086,0.5,0.01,0.01
477068,0.875,0.75,0.01
477114,0.938,0.938,0.01
477153,0.01,0.01,0.01
477038,0.875,0.28,0.01
476997,0.14,0.5,0.01
477139,0.01,0.01,0.01
477123,0.17,0.18,0.01
476954,0.01,0.01,0.01
477014,0.01,0.01,0.01
477027,0.01,0.01,0.01
477154,0.5,0.875,0.01
477057,0.01,0.01,0.01
477087,0.984,0.969,0.01
477140,0.75,0.5,0.01
477039,0.75,0.938,0.01
477115,0.875,0.75,0.01
477069,0.875,0.938,0.01
476998,0.5,0.5,0.01
477015,0.01,0.01,0.01
477028,0.01,0.01,0.01
476955,0.75,0.18,0.01
477058,0.01,0.01,0.01
477125,0.01,0.01,0.01
477166,0.01,0.01,0.01
477141,0.875,0.969,0.01
477070,0.01,0.01,0.01
477155,0.75,0.875,0.01
476999,0.75,0.875,0.01
477059,0.5,0.875,0.01
477088,0.01,0.01,0.01
477029,0.5,0.938,0.01
477126,0.875,0.984,0.01
477116,0.984,0.969,0.01
477040,0.01,0.01,0.01
477071,0.875,0.938,0.01
477167,0.01,0.01,0.01
477181,0.01,0.01,0.01
477089,0.875,0.08,0.01
477156,0.5,0.984,0.01
477000,0.75,0.984,0.01
477060,0.01,0.01,0.01
477142,0.5,0.01,0.01
477182,0.5,0.938,0.01
477168,0.01,0.01,0.01
477127,0.969,0.01,0.01
477072,0.875,0.938,0.01
477117,0.01,0.01,0.01
477157,0.01,0.01,0.01
477211,0.75,0.984,0.01
477196,0.01,0.01,0.01
477143,0.5,0.875,0.01
477128,0.01,0.5,0.01
477090,0.875,0.5,0.01
477158,0.75,0.875,0.01
477169,0.99,0.99,0.01
477073,0.01,0.01,0.01
477183,0.5,0.984,0.01
477197,0.984,0.01,0.01
477118,0.75,0.01,0.01
477074,0.99,0.5,0.01
477129,0.01,0.01,0.01
477144,0.01,0.875,0.01
477170,0.969,0.938,0.01
477184,0.01,0.01,0.01
477226,0.75,0.75,0.01
477159,0.29,0.75,0.01
477212,0.5,0.01,0.01
477198,0.969,0.938,0.01
477119,0.01,0.01,0.01
477130,0.01,0.01,0.01
477075,0.01,0.01,0.01
477145,0.875,0.969,0.01
477160,0.875,0.938,0.01
477213,0.01,0.01,0.01
477171,0.938,0.875,0.01
477199,0.01,0.01,0.01
477185,0.01,0.5,0.01
477131,0.01,0.01,0.01
477120,0.01,0.01,0.01
477146,0.01,0.01,0.01
477241,0.01,0.01,0.01
477172,0.875,0.938,0.01
477161,0.75,0.75,0.01
477200,0.11,0.5,0.01
477132,0.5,0.984,0.01
477186,0.01,0.01,0.01
477256,0.01,0.01,0.01
477242,0.75,0.75,0.01
477147,0.5,0.984,0.01
477257,0.938,0.984,0.01
477201,0.01,0.01,0.01
477173,0.75,0.5,0.01
477162,0.5,0.5,0.01
477148,0.938,0.984,0.01
477243,0.01,0.01,0.01
477258,0.875,0.75,0.01
477174,0.01,0.01,0.01
477244,0.01,0.01,0.01
477202,0.01,0.01,0.01
477149,0.28,0.99,0.01
477175,0.75,0.5,0.01
477245,0.01,0.01,0.01
477203,0.938,0.938,0.01
477176,0.875,0.75,0.01
477150,0.5,0.938,0.01
477163,0.01,0.984,0.01
477246,0.04,0.01,0.01
477187,0.01,0.01,0.01
477188,0.01,0.01,0.01
477164,0.875,0.984,0.01
477271,0.938,0.938,0.01
477189,0.01,0.01,0.01
477177,0.05,0.75,0.01
477272,0.875,0.938,0.01
477247,0.01,0.984,0.01
477165,0.5,0.875,0.01
477190,0.28,0.984,0.01
477273,0.5,0.75,0.01
477178,0.969,0.99,0.01
477248,0.01,0.969,0.01
477286,0.05,0.75,0.01
477191,0.01,0.01,0.01
477179,0.75,0.984,0.01
477249,0.1,0.99,0.01
477274,0.01,0.01,0.01
477275,0.25,0.938,0.01
477287,0.75,0.984,0.01
477192,0.5,0.938,0.01
477180,0.01,0.75,0.01
477250,0.75,0.875,0.01
477301,0.01,0.01,0.01
477096,0.01,0.01,0.01
477276,0.5,0.984,0.01
477288,0.01,0.969,0.01
477193,0.12,0.01,0.01
477259,0.09,0.12,0.01
477277,0.75,0.49,0.01
477289,0.5,0.875,0.01
477133,0.01,0.01,0.01
477214,0.875,0.875,0.01
477204,0.5,0.75,0.01
477278,0.01,0.75,0.01
477290,0.18,0.08,0.01
477134,0.01,0.875,0.01
477279,0.938,0.984,0.01
477030,0.01,0.01,0.01
477215,0.969,0.875,0.01
477205,0.938,0.938,0.01
477135,0.5,0.875,0.01
477291,0.01,0.01,0.01
477316,0.01,0.01,0.01
477280,0.05,0.75,0.01
477331,0.984,0.01,0.01
477292,0.01,0.01,0.01
477206,0.5,0.75,0.01
477281,0.01,0.01,0.01
477317,0.01,0.01,0.01
477216,0.75,0.875,0.01
477293,0.01,0.01,0.01
477207,0.11,0.984,0.01
477282,0.75,0.13,0.01
477318,0.03,0.03,0.01
477302,0.01,0.01,0.01
477041,0.01,0.01,0.01
477194,0.01,0.01,0.01
477097,0.01,0.01,0.01
477294,0.5,0.75,0.01
477227,0.17,0.75,0.01
477208,0.17,0.07,0.01
477217,0.5,0.875,0.01
477303,0.5,0.938,0.01
477042,0.01,0.01,0.01
477283,0.75,0.969,0.01
477319,0.01,0.01,0.01
477195,0.08,0.19,0.01
477251,0.5,0.99,0.01
477098,0.875,0.75,0.01
477295,0.969,0.99,0.01
477218,0.75,0.875,0.01
477228,0.938,0.984,0.01
477043,0.06,0.06,0.01
477209,0.75,0.99,0.01
477099,0.5,0.938,0.01
477320,0.01,0.969,0.01
477284,0.01,0.01,0.01
477346,0.01,0.01,0.01
477332,0.13,0.969,0.01
477321,0.01,0.938,0.01
477219,0.875,0.984,0.01
477285,0.01,0.01,0.01
477296,0.5,0.75,0.01
477229,0.984,0.875,0.01
477100,0.938,0.5,0.01
477347,0.01,0.875,0.01
477210,0.01,0.01,0.01
477260,0.5,0.984,0.01
477044,0.01,0.01,0.01
477322,0.938,0.875,0.01
477045,0.875,0.875,0.01
477361,0.5,0.99,0.01
477348,0.01,0.01,0.01
477333,0.5,0.99,0.01
477297,0.14,0.969,0.01
477376,0.03,0.01,0.01
477230,0.75,0.984,0.01
477101,0.01,0.01,0.01
477261,0.969,0.99,0.01
477323,0.01,0.01,0.01
477362,0.01,0.01,0.01
477220,0.12,0.01,0.01
477391,0.26,0.99,0.01
477377,0.5,0.984,0.01
477334,0.75,0.99,0.01
477298,0.01,0.01,0.01
477231,0.75,0.969,0.01
477102,0.75,0.875,0.01
477262,0.75,0.44,0.01
477324,0.75,0.938,0.01
477221,0.07,0.938,0.01
477363,0.75,0.75,0.01
477299,0.875,0.75,0.01
477335,0.5,0.875,0.01
477378,0.99,0.99,0.01
477392,0.5,0.984,0.01
477232,0.938,0.938,0.01
477325,0.5,0.875,0.01
477103,0.5,0.875,0.01
477263,0.75,0.969,0.01
477364,0.2,0.969,0.01
477379,0.969,0.99,0.01
477300,0.05,0.5,0.01
477336,0.01,0.75,0.01
477393,0.75,0.969,0.01
477222,0.01,0.01,0.01
477326,0.5,0.938,0.01
477233,0.01,0.938,0.01
477104,0.969,0.99,0.01
477264,0.01,0.01,0.01
477380,0.875,0.875,0.01
477406,0.5,0.75,0.01
477365,0.75,0.75,0.01
477223,0.01,0.01,0.01
477327,0.75,0.875,0.01
477394,0.01,0.01,0.01
477252,0.01,0.01,0.01
477234,0.01,0.01,0.01
477105,0.984,0.969,0.01
477381,0.969,0.75,0.01
477407,0.75,0.01,0.01
477266,0.75,0.969,0.01
477395,0.01,0.01,0.01
477253,0.05,0.07,0.01
477328,0.75,0.969,0.01
477235,0.01,0.01,0.01
477396,0.75,0.984,0.01
477267,0.5,0.875,0.01
477408,0.01,0.01,0.01
477366,0.938,0.75,0.01
477224,0.875,0.938,0.01
477236,0.938,0.75,0.01
477329,0.01,0.01,0.01
477409,0.969,0.99,0.01
477397,0.01,0.01,0.01
477367,0.875,0.938,0.01
477254,0.938,0.984,0.01
477330,0.75,0.75,0.01
477225,0.01,0.01,0.01
477421,0.938,0.875,0.01
477237,0.01,0.01,0.01
477410,0.875,0.984,0.01
477398,0.01,0.01,0.01
477368,0.01,0.01,0.01
477255,0.875,0.969,0.01
477349,0.5,0.99,0.01
477436,0.75,0.5,0.01
477422,0.01,0.01,0.01
477399,0.01,0.01,0.01
477369,0.875,0.938,0.01
477411,0.05,0.5,0.01
477238,0.01,0.01,0.01
477451,0.99,0.938,0.01
477423,0.01,0.01,0.01
477437,0.3,0.875,0.01
477412,0.01,0.01,0.01
477239,0.01,0.01,0.01
477337,0.875,0.938,0.01
477371,0.01,0.5,0.5
477424,0.01,0.01,0.01
477452,0.11,0.2,0.01
477438,0.984,0.938,0.01
477240,0.5,0.969,0.01
477413,0.13,0.13,0.01
477425,0.969,0.99,0.01
477372,0.01,0.01,0.01
477453,0.01,0.01,0.01
477338,0.01,0.01,0.01
477439,0.01,0.01,0.01
477466,0.5,0.875,0.01
477373,0.5,0.984,0.01
477414,0.15,0.875,0.01
477454,0.5,0.875,0.01
477426,0.5,0.938,0.01
477440,0.75,0.75,0.01
477455,0.01,0.01,0.01
477374,0.01,0.1,0.01
477415,0.01,0.01,0.01
477427,0.01,0.01,0.01
477468,0.48,0.984,0.01
477416,0.01,0.875,0.01
477375,0.75,0.99,0.01
477428,0.75,0.875,0.01
477481,0.5,0.75,0.01
477417,0.01,0.01,0.01
477429,0.969,0.984,0.01
477418,0.938,0.875,0.01
477482,0.01,0.01,0.01
477430,0.01,0.01,0.01
477419,0.75,0.75,0.01
477431,0.5,0.969,0.01
477483,0.75,0.984,0.01
477304,0.75,0.5,0.01
477432,0.5,0.5,0.01
477484,0.01,0.01,0.01
477420,0.22,0.75,0.01
477485,0.01,0.01,0.01
477433,0.01,0.01,0.01
477486,0.01,0.75,0.01
477469,0.01,0.01,0.01
477434,0.99,0.938,0.5
477496,0.984,0.984,0.01
477268,0.01,0.01,0.01
477511,0.01,0.25,0.01
477456,0.99,0.99,0.01
477305,0.19,0.969,0.01
477441,0.938,0.969,0.01
477497,0.01,0.01,0.01
477435,0.938,0.99,0.01
477470,0.05,0.75,0.01
477269,0.875,0.99,0.01
477457,0.01,0.01,0.01
477487,0.75,0.5,0.01
477512,0.938,0.969,0.01
477498,0.01,0.01,0.01
477306,0.37,0.75,0.01
477458,0.875,0.99,0.01
477471,0.969,0.5,0.01
477499,0.05,0.5,0.01
477270,0.01,0.875,0.01
477488,0.969,0.969,0.01
477307,0.01,0.01,0.01
477472,0.75,0.969,0.01
477459,0.75,0.875,0.01
477500,0.75,0.938,0.01
477526,0.875,0.875,0.01
477308,0.938,0.99,0.01
477489,0.01,0.01,0.01
477473,0.01,0.01,0.01
477460,0.75,0.99,0.01
477490,0.01,0.05,0.01
477527,0.01,0.875,0.5
477501,0.75,0.5,0.01
477309,0.01,0.01,0.01
477444,0.01,0.01,0.01
477491,0.75,0.01,0.01
477461,0.75,0.875,0.01
477474,0.01,0.01,0.01
477502,0.01,0.01,0.01
477310,0.5,0.875,0.01
477382,0.21,0.938,0.01
477445,0.75,0.938,0.01
477503,0.01,0.01,0.01
477462,0.01,0.01,0.01
477475,0.01,0.875,0.01
477311,0.01,0.01,0.01
477446,0.01,0.01,0.01
477463,0.01,0.01,0.01
477504,0.875,0.969,0.01
477312,0.01,0.01,0.01
477464,0.75,0.99,0.01
477383,0.875,0.875,0.01
477447,0.01,0.01,0.01
477477,0.875,0.969,0.01
477505,0.5,0.01,0.01
477465,0.75,0.938,0.01
477313,0.14,0.99,0.01
477384,0.938,0.99,0.01
477448,0.01,0.875,0.01
477506,0.01,0.01,0.01
477541,0.01,0.01,0.01
477314,0.984,0.99,0.01
477507,0.75,0.938,0.01
477449,0.01,0.01,0.01
477478,0.01,0.01,0.01
477385,0.01,0.01,0.01
477339,0.75,0.938,0.01
477315,0.875,0.984,0.01
477450,0.938,0.969,0.01
477479,0.01,0.01,0.01
477508,0.5,0.99,0.01
477400,0.01,0.01,0.01
477350,0.75,0.875,0.01
477386,0.75,0.75,0.01
477480,0.938,0.938,0.01
477556,0.75,0.5,0.01
477401,0.06,0.938,0.01
477528,0.984,0.75,0.01
477340,0.5,0.938,0.01
477571,0.5,0.75,0.01
477509,0.01,0.01,0.01
477387,0.875,0.984,0.01
477351,0.01,0.01,0.01
477586,0.75,0.75,0.01
477510,0.5,0.5,0.01
477557,0.875,0.5,0.5
477402,0.875,0.875,0.01
